game_id,date,player_id,player_name,player_team,against,starter,min,pts
202212205.0,2022-12-20,1473.0,Duane Washington Jr.,PHX,WAS,0.0,12.366666666666667,10.0
202212211.0,2022-12-21,1109.0,DeMar DeRozan,CHI,ATL,1.0,37.833333333333336,28.0
202212211.0,2022-12-21,1492.0,Patrick Williams,CHI,ATL,1.0,37.0,11.0
202212211.0,2022-12-21,1267.0,Zach LaVine,CHI,ATL,1.0,36.91666666666666,22.0
202212211.0,2022-12-21,,Nikola Vučević,CHI,ATL,1.0,33.13333333333333,20.0
202212211.0,2022-12-21,1082.0,Alex Caruso,CHI,ATL,1.0,10.9,5.0
202212211.0,2022-12-21,1122.0,Ayo Dosunmu,CHI,ATL,0.0,34.43333333333333,9.0
202212211.0,2022-12-21,1481.0,Coby White,CHI,ATL,0.0,29.73333333333333,10.0
202212211.0,2022-12-21,1126.0,Andre Drummond,CHI,ATL,0.0,14.866666666666667,5.0
202212211.0,2022-12-21,1442.0,Dalen Terry,CHI,ATL,0.0,5.183333333333334,0.0
202212211.0,2022-12-21,1354.0,Onyeka Okongwu,ATL,CHI,0.0,40.16666666666666,18.0
202212211.0,2022-12-21,1333.0,Dejounte Murray,ATL,CHI,0.0,39.98333333333333,15.0
202212211.0,2022-12-21,1504.0,Trae Young,ATL,CHI,0.0,38.1,34.0
202212211.0,2022-12-21,1215.0,De'Andre Hunter,ATL,CHI,0.0,37.766666666666666,10.0
202212211.0,2022-12-21,1092.0,John Collins,ATL,CHI,0.0,21.233333333333334,4.0
202212211.0,2022-12-21,,Bogdan Bogdanović,ATL,CHI,0.0,29.93333333333333,13.0
202212211.0,2022-12-21,1174.0,AJ Griffin,ATL,CHI,0.0,21.383333333333333,14.0
202212211.0,2022-12-21,1250.0,Frank Kaminsky,ATL,CHI,0.0,4.733333333333333,0.0
202212211.0,2022-12-21,1234.0,Jalen Johnson,ATL,CHI,0.0,4.05,0.0
202212211.0,2022-12-21,1204.0,Aaron Holiday,ATL,CHI,0.0,2.65,0.0
202212212.0,2022-12-21,1339.0,Andrew Nembhard,IND,BOS,1.0,34.4,8.0
202212212.0,2022-12-21,1178.0,Tyrese Haliburton,IND,BOS,1.0,34.03333333333333,33.0
202212212.0,2022-12-21,1200.0,Buddy Hield,IND,BOS,1.0,29.88333333333333,8.0
202212212.0,2022-12-21,1340.0,Aaron Nesmith,IND,BOS,1.0,27.93333333333333,15.0
202212212.0,2022-12-21,1455.0,Myles Turner,IND,BOS,1.0,26.58333333333333,10.0
202212212.0,2022-12-21,1301.0,Bennedict Mathurin,IND,BOS,0.0,23.68333333333333,7.0
202212212.0,2022-12-21,1427.0,Jalen Smith,IND,BOS,0.0,21.25,8.0
202212212.0,2022-12-21,1059.0,Oshae Brissett,IND,BOS,0.0,16.983333333333334,8.0
202212212.0,2022-12-21,1127.0,Chris Duarte,IND,BOS,0.0,14.933333333333335,14.0
202212212.0,2022-12-21,1306.0,T.J. McConnell,IND,BOS,0.0,10.266666666666667,6.0
202212212.0,2022-12-21,1439.0,Jayson Tatum,BOS,IND,0.0,41.05,41.0
202212212.0,2022-12-21,1063.0,Jaylen Brown,BOS,IND,0.0,36.21666666666667,19.0
202212212.0,2022-12-21,1209.0,Al Horford,BOS,IND,0.0,28.28333333333333,6.0
202212212.0,2022-12-21,1482.0,Derrick White,BOS,IND,0.0,26.41666666666667,2.0
202212212.0,2022-12-21,1382.0,Payton Pritchard,BOS,IND,0.0,17.383333333333333,3.0
202212212.0,2022-12-21,1060.0,Malcolm Brogdon,BOS,IND,0.0,29.7,18.0
202212212.0,2022-12-21,,Robert Williams,BOS,IND,0.0,22.28333333333333,6.0
202212212.0,2022-12-21,1193.0,Sam Hauser,BOS,IND,0.0,17.716666666666665,10.0
202212212.0,2022-12-21,1487.0,Grant Williams,BOS,IND,0.0,15.9,7.0
202212212.0,2022-12-21,1262.0,Luke Kornet,BOS,IND,0.0,5.016666666666667,0.0
202212213.0,2022-12-21,1326.0,Moses Moody,GSW,BKN,1.0,30.91666666666667,17.0
202212213.0,2022-12-21,1264.0,Jonathan Kuminga,GSW,BKN,1.0,30.25,4.0
